batter,n_swings,launch_speed_mean,launch_speed_std,launch_speed_median,launch_speed_p95,pct_hard_hit,launch_angle_mean,launch_angle_std,bat_speed_mean,bat_speed_std,swing_length_mean,attack_angle_mean,swing_path_tilt_mean,intercept_ball_minus_batter_pos_x_inches_mean,intercept_ball_minus_batter_pos_y_inches_mean,attack_direction_mean,cluster
624413,491,93.51867219917013,14.843633490420615,96.65,112.495,0.5336048879837068,15.710144927536232,26.9578363071055,75.67360178970917,5.295316591592847,7.030872483221477,10.072435061555074,33.819779920259876,35.79447554112561,28.799785886656313,1.640865122503791,0
624415,59,86.82203389830508,16.152261161197238,91.1,102.88999999999999,0.3389830508474576,19.93220338983051,25.788840413809883,65.32307692307693,12.515067238891161,6.574999999999999,7.576095854476522,38.4411447732368,35.4046975181276,28.516431721526285,357.63847335082045,3
624424,305,89.7845394736842,14.41370787496081,93.05,107.985,0.4360655737704918,12.50328947368421,29.448394012844407,74.08333333333333,4.786509887754804,7.221768707482992,8.756941434764823,32.16965193383905,37.918205869522836,26.956093463047445,3.650009918166991,0
624428,358,84.39185393258427,13.426352726603286,87.5,100.025,0.2011173184357542,13.247191011235955,26.63008185667083,65.94176829268294,5.174596196153122,6.903963414634147,10.46711560612236,39.386081388751975,32.60302903789494,24.03568214812787,3.583572253789855,3
624431,258,87.35992217898833,15.328491292570844,91.2,104.92,0.4186046511627907,10.478599221789883,30.2746627442843,68.10786026200874,7.001749734802629,7.088646288209607,8.78844185646892,22.72778478479263,40.27256247449542,29.892439039424296,359.80151533296174,4
624512,113,82.88165137614679,19.95934370041786,89.7,103.02,0.35398230088495575,15.657407407407407,32.77483706469819,68.01904761904763,12.36065481864887,7.796190476190477,10.112480756756844,31.96320674768545,39.02679383711331,30.060844669072345,357.35305327893144,2
624585,201,89.97435897435898,14.382630524292425,92.5,109.1,0.4228855721393035,13.892307692307693,28.19160678465691,74.22526315789473,4.018514517217836,7.596842105263159,6.269778745060906,33.70724895454655,38.9567439179455,26.90608364480933,355.4328583653079,0
624641,212,86.64362745098039,16.721730311462746,90.9,107.14,0.36792452830188677,9.818627450980392,29.230887336198137,70.86595744680851,9.49725041201683,7.873404255319149,8.75733360150936,33.436276501135765,36.3021878276491,27.971193930375282,0.44223451224660815,4
628451,163,88.75569620253164,12.435927475961496,90.15,105.03,0.3558282208588957,12.944099378881987,28.492378026238217,69.51409395973154,4.266969621156057,7.196644295302013,6.526386835550657,29.264230240586727,35.268584236982754,29.311440771170048,357.7423298961011,4
630105,341,87.47970588235293,15.712331925736168,92.2,104.4,0.40175953079178883,13.668621700879765,27.403604005795817,70.05611285266458,9.653331549252973,6.781504702194358,4.626247682574322,30.9686969304236,36.66315071219703,29.493111682888447,1.8780913043673544,3
640459,15,96.10769230769232,9.329385612002321,98.5,104.89999999999999,0.6,12.384615384615385,26.209217403865324,74.75,5.255103339717607,7.88,10.07665743084049,29.578887029578674,38.665795296524735,28.80291384521621,356.8204409680999,0
640492,31,85.75384615384615,17.354543630282663,87.7,105.57499999999999,0.25806451612903225,5.615384615384615,26.27862541774501,67.38333333333334,14.442268438408794,6.466666666666667,-0.8247746737569659,40.081711494441,35.71877233309141,29.58245449152307,1.6064346633529958,2
640902,58,88.86346153846154,15.161846191663734,91.8,106.63499999999999,0.43103448275862066,6.326923076923077,29.961230605008797,70.9511111111111,4.89566701845168,7.222222222222222,5.547851622442872,29.67891213968303,37.38081394901769,25.2917994612805,3.4912467192151073,4
641313,74,87.87121212121212,13.830198454013209,92.35,102.425,0.33783783783783783,0.9393939393939394,26.347896595585294,68.75967741935484,7.85978474817717,6.964516129032258,6.605245083415357,37.86213185467123,36.8786574891656,28.888889108026227,3.763810765444472,3
